"","","","","","","","","","",""
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33034","24 January 2020","Carrot Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33034","24 January 2020","Kedondong Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33034","24 January 2020","Mineral Water","","9800","2","19600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33034","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33036","24 January 2020","Kari Babat","","42800","1","42800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33036","24 January 2020","Sop Daging Iga + Paru Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33036","24 January 2020","Sop Daging Iga Cak Yo","","56800","1","56800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33036","24 January 2020","Sop Babat + Paru Cak Yo","","39800","1","39800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33036","24 January 2020","Nasi Putih","","8800","3","26400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33036","24 January 2020","Teh O Tawar Hangat","","11800","2","23600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33037","24 January 2020","Bakso Buntut Halus","","38800","1","38800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33037","24 January 2020","Nasi G.B - Buntut","","62800","1","62800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33037","24 January 2020","Nasi G.B - Babat Cabe Ijo","","39800","1","39800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33037","24 January 2020","Bakmi Kecap Iga","","45800","1","45800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33037","24 January 2020","Nasi D.Asap - Daging Ayam","","40800","1","40800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33037","24 January 2020","Teh O Tawar Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33043","24 January 2020","Sop Daging Iga + Paru Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33043","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33043","24 January 2020","Bakso Buntut Urat","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33043","24 January 2020","Teh O Tawar Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33043","24 January 2020","Teh O Manis Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Teh O Tawar Hangat","","11800","3","35400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Sop Kikil Cak Yo","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Sop Lidah + Kikil Cak Yo","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Bakso Buntut Halus","","38800","2","77600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Bihun","","9800","2","19600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Bihun","","9800","1","9800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33047","24 January 2020","Tempe Goreng","","24800","1","24800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33038","24 January 2020","Sop Babat + Paru Original","","39800","1","39800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33038","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33038","24 January 2020","Mineral Water","","9800","2","19600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33038","24 January 2020","Teh O Tawar Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33051","24 January 2020","Sop Buntut Special Original","","64800","1","64800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33051","24 January 2020","Sop Daging Iga Cak Yo","","56800","1","56800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33051","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33051","24 January 2020","Bakso Buntut Komplit","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33051","24 January 2020","Nasi G.B - Daging Iga Cabe Ijo","","52800","1","52800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33051","24 January 2020","Sop Rusuk Sum Sum Cak Yo","","89800","1","89800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Sop Lidah Cak Yo","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Sop Daging Iga + Kikil Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Sop Kikil + Paru Cak Yo","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Nasi Putih","","8800","3","26400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Nasi G.B - Kikil Cabe Ijo","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Mie G.B - Seafood","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Nasi D.Asap - Daging Ayam","","40800","1","40800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Teh O Manis Dingin","","11800","5","59000"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33046","24 January 2020","Teh O Tawar Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33044","24 January 2020","Sop Daging Iga + Paru Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33044","24 January 2020","Sop Kikil + Paru Cak Yo","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33044","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33048","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33048","24 January 2020","Nasi G.B - Bakso Buntut","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33048","24 January 2020","Teh O Tawar Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Sop Daging Iga Original","","56800","1","56800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Sop Daging Iga + Paru Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Nasi G.B - Buntut","","62800","1","62800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Nasi G.B - Buntut Cabe Ijo","","68800","2","137600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Pangsit Goreng Ayam","","31800","2","63600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Bakso Tahu Goreng (5 pcs)","","31800","1","31800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Es Campur","","33800","1","33800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Es Cendol","","33800","1","33800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Melon Selasih Drink","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Honeydew Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Kedondong Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Teh O Manis Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33052","24 January 2020","Mineral Water","","9800","1","9800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33039","24 January 2020","Sop Lidah + Kikil Original","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33039","24 January 2020","Sop Babat + Paru Cak Yo","","39800","1","39800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33039","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33039","24 January 2020","Teh O Manis Hangat","","11800","2","23600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33039","24 January 2020","Bakso Tahu Goreng (5 pcs)","","31800","1","31800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33041","24 January 2020","Teh O Tawar Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33041","24 January 2020","Teh O Tawar Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33041","24 January 2020","Sop Daging Iga + Lidah Cak Yo","","49800","2","99600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33041","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33049","24 January 2020","Rawon Buntut","","69800","2","139600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33049","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33049","24 January 2020","Mineral Water","","9800","1","9800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33049","24 January 2020","Teh O Manis Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33049","24 January 2020","Emping","","10000","1","10000"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33054","24 January 2020","Sop Daging Iga + Paru Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33054","24 January 2020","Nasi G.B - Bakso Buntut","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33054","24 January 2020","Teh O Tawar Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33054","24 January 2020","Teh O Manis Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33040","24 January 2020","Nasi G.B - Buntut","","62800","2","125600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Rawon Iga","","59800","1","59800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Sop Buntut Premium Original","","88800","4","355200"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Sop Komplit Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Sop Buntut Special Original","","64800","2","129600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Sop Komplit Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Sop Buntut Special Cak Yo","","64800","1","64800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Sop Daging Iga Cak Yo","","56800","1","56800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Nasi Putih","","8800","6","52800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Es Campur","","33800","4","135200"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Carrot Juice","","26800","2","53600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Belimbing Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Bakso Tahu Goreng (5 pcs)","","31800","5","159000"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Pangsit Goreng Ayam","","31800","1","31800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Teh O Tawar Hangat","","11800","3","35400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Kopi Gayo Susu Dingin","","28800","2","57600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33055","24 January 2020","Nasi G.B - Buntut Cabe Ijo","","68800","3","206400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33053","24 January 2020","Sop Komplit Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33053","24 January 2020","Sop Komplit Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33053","24 January 2020","Nasi Putih","","8800","2","17600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33053","24 January 2020","Teh O Manis Dingin","","11800","2","23600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Sop Komplit Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Sop Komplit Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Sop Buntut Special Cak Yo","","64800","2","129600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Sop Daging Iga + Kikil Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Nasi Putih","","8800","5","44000"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Nasi G.B - Buntut Cabe Ijo","","68800","1","68800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Bakmi Kecap Iga","","45800","1","45800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Bakso Tahu Goreng (5 pcs)","","31800","2","63600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Pangsit Goreng Ayam","","31800","2","63600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Teh O Manis Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Teh O Tawar Hangat","","11800","3","35400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Es Melon Selasih","","33800","1","33800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Kelapa Muda Selasih Drink","","30800","2","61600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Avocado Choco Ice Cream","","30800","1","30800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Hot Lemon Tea","","19800","1","19800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33056","24 January 2020","Emping","","10000","1","10000"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33057","24 January 2020","Sop Komplit Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33057","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33057","24 January 2020","Lime Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Sop Daging Iga + Kikil Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Nasi G.B - Seafood","","46800","2","93600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Nasi G.B - Babat Cabe Ijo","","39800","1","39800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Nasi G.B - Daging Iga Cabe Ijo","","52800","4","211200"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Es Cendol","","33800","2","67600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Mineral Water","","9800","3","29400"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Avocado Juice","","28800","1","28800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33058","24 January 2020","Iced Lemon Tea","","19800","2","39600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33042","24 January 2020","Sop Buntut Special Cak Yo","","64800","1","64800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33042","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Sop Komplit Cak Yo","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Sop Buntut Special Original","","64800","1","64800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Nasi Putih","","8800","4","35200"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Teh O Manis Hangat","","11800","2","23600"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Avocado Juice","","28800","1","28800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Teh O Manis Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33059","24 January 2020","Kopi Gayo Tarik Hangat","","28800","1","28800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33060","24 January 2020","Nasi G.B - Buntut","","62800","1","62800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33060","24 January 2020","Bakso Tahu Goreng (5 pcs)","","31800","1","31800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33060","24 January 2020","Teh O Tawar Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33060","24 January 2020","Teh O Manis Dingin","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33060","24 January 2020","Emping","","10000","1","10000"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Sop Lidah + Kikil Original","","41800","1","41800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Sop Collagen Ayam","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Nasi G.B - Kikil Cabe Ijo","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Lime Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Lime Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Mineral Water","","9800","1","9800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33062","24 January 2020","Tempe Goreng","","24800","1","24800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33061","24 January 2020","Sop Daging Iga + Lidah Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33061","24 January 2020","Nasi G.B - Kikil Cabe Ijo","","46800","1","46800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33061","24 January 2020","Teh O Tawar Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Sop Daging Iga + Babat Original","","49800","1","49800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Sop Rusuk Sum Sum Original","","89800","1","89800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Nasi Putih","","8800","1","8800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Teh O Tawar Hangat","","11800","1","11800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Kedondong Juice","","26800","1","26800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Sop Daging Iga Original","","56800","1","56800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Sop Rusuk Sum Sum Original","","89800","1","89800"
"14","CHOP BUNTUT","1","CHOP BUNTUT ARCADIA GREEN PARK","33064","24 January 2020","Sop Daging Iga + Babat Original","","49800","1","49800"
